provinsi,kode_prov,tahun,bulan,nama_bulan,urutan,akun,anggaran,realisasi,persentase
Sumatera Utara,02,2023,3,Maret,16,Belanja Barang dan Jasa,16101429369457.0,1539064842782.3,9.56
Sumatera Utara,02,2023,3,Maret,17,Belanja Barang dan Jasa,16101429369457.0,1539064842782.3,9.56
Sumatera Utara,02,2023,3,Maret,18,Belanja Modal,11987672019419.0,395683745590.85,3.3
Sumatera Utara,02,2023,3,Maret,19,Belanja Modal,11987672019419.0,395683745590.85,3.3
Sumatera Utara,02,2023,3,Maret,20,Belanja Lainnya,13557115772785.0,1222859866318.0,9.02
Sumatera Utara,02,2023,3,Maret,21,Belanja Bagi Hasil,2873089860847.0,315957366579.0,11.0
Sumatera Utara,02,2023,3,Maret,22,Belanja Bantuan Keuangan,6683087417910.0,360598591908.0,5.4
Sumatera Utara,02,2023,3,Maret,23,Belanja Bunga,75422206842.0,18038581213.0,23.92
Sumatera Utara,02,2023,3,Maret,24,Belanja Subsidi,2687500000.0,0.0,0.0
Sumatera Utara,02,2023,3,Maret,25,Belanja Hibah,3218749116079.0,458344180579.0,14.24
Sumatera Utara,02,2023,3,Maret,26,Belanja Bantuan Sosial,186745586010.0,14626699600.0,7.83
Sumatera Utara,02,2023,3,Maret,27,Belanja Tidak Terduga,517334085097.0,55294446439.0,10.69
Sumatera Utara,02,2023,3,Maret,28,Pembiayaan Daerah,2900155526701.0,2784263932484.3,96.0
Sumatera Utara,02,2023,3,Maret,29,Penerimaan Pembiayaan Daerah,3167717292506.0,2808381703475.3,88.66
Sumatera Utara,02,2023,3,Maret,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,3124606649223.0,2808375803084.3,89.88
Sumatera Utara,02,2023,3,Maret,31,Penerimaan Pinjaman Daerah,41710643283.0,0.0,0.0
Sumatera Utara,02,2023,3,Maret,32,Penerimaan Kembali Pemberian Pinjaman Daerah,1400000000.0,5900391.0,0.42
Sumatera Utara,02,2023,3,Maret,33,Pengeluaran Pembiayaan Daerah,267561765805.0,24117770991.0,9.01
Sumatera Utara,02,2023,3,Maret,34,Penyertaan Modal Daerah,165890750565.0,9999860000.0,6.03
Sumatera Utara,02,2023,3,Maret,35,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,98358423840.0,13117910991.0,13.34
Sumatera Utara,02,2023,3,Maret,36,Pemberian Pinjaman Daerah,1000000000.0,1000000000.0,100.0
Sumatera Utara,02,2023,3,Maret,37,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,2312591400.0,0.0,0.0
Sumatera Utara,02,2023,4,April,1,Pendapatan Daerah,61105354772185.0,16146541159600.0,26.42
Sumatera Utara,02,2023,4,April,2,PAD,16165041109374.0,4100543125112.9,25.37
Sumatera Utara,02,2023,4,April,3,Pajak Daerah,12883310054009.0,3031567477624.8,23.53
Sumatera Utara,02,2023,4,April,4,Retribusi Daerah,706571711347.0,87612365932.88,12.4
Sumatera Utara,02,2023,4,April,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,712889250364.0,581204671168.0,81.53
Sumatera Utara,02,2023,4,April,6,Lain-Lain PAD yang Sah,1862270093654.0,400158610387.3,21.49
Sumatera Utara,02,2023,4,April,7,TKDD,41293751175820.0,11000919690552.0,26.64
Sumatera Utara,02,2023,4,April,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,11000919690552.0,26.64
Sumatera Utara,02,2023,4,April,9,Pendapatan Lainnya,3646562486991.2,1045078343934.9,28.66
Sumatera Utara,02,2023,4,April,10,Pendapatan Hibah,193940776682.0,6863594554.32,3.54
Sumatera Utara,02,2023,4,April,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,537116210245.0,73904978738.57,13.76
Sumatera Utara,02,2023,4,April,12,Pendapatan Transfer Antar Daerah,2915505500064.2,964309770642.0,33.08
Sumatera Utara,02,2023,4,April,13,Belanja Daerah,64005510298886.0,11952339864188.0,18.67
Sumatera Utara,02,2023,4,April,14,Belanja Pegawai,22359293137225.0,5880191257716.6,26.3
Sumatera Utara,02,2023,4,April,15,Belanja Pegawai,22359293137225.0,5880191257716.6,26.3
Sumatera Utara,02,2023,4,April,16,Belanja Barang dan Jasa,16101429369457.0,2634696736555.0,16.36
Sumatera Utara,02,2023,4,April,17,Belanja Barang dan Jasa,16101429369457.0,2634696736555.0,16.36
Sumatera Utara,02,2023,4,April,18,Belanja Modal,11987672019419.0,672538624495.85,5.61
Sumatera Utara,02,2023,4,April,19,Belanja Modal,11987672019419.0,672538624495.85,5.61
Sumatera Utara,02,2023,4,April,20,Belanja Lainnya,13557115772785.0,2764913245421.0,20.39
Sumatera Utara,02,2023,4,April,21,Belanja Bagi Hasil,2873089860847.0,985660999274.0,34.31
Sumatera Utara,02,2023,4,April,22,Belanja Bantuan Keuangan,6683087417910.0,1009805264699.0,15.11
Sumatera Utara,02,2023,4,April,23,Belanja Bunga,75422206842.0,23740180814.0,31.48
Sumatera Utara,02,2023,4,April,24,Belanja Subsidi,2687500000.0,240950000.0,8.97
Sumatera Utara,02,2023,4,April,25,Belanja Hibah,3218749116079.0,657806596367.0,20.44
Sumatera Utara,02,2023,4,April,26,Belanja Bantuan Sosial,186745586010.0,23136841600.0,12.39
Sumatera Utara,02,2023,4,April,27,Belanja Tidak Terduga,517334085097.0,64522412667.0,12.47
Sumatera Utara,02,2023,4,April,28,Pembiayaan Daerah,2900155526701.0,2858675369388.0,98.57
Sumatera Utara,02,2023,4,April,29,Penerimaan Pembiayaan Daerah,3167717292506.0,2893156541101.0,91.33
Sumatera Utara,02,2023,4,April,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,3124606649223.0,2893090835710.0,92.59
Sumatera Utara,02,2023,4,April,31,Penerimaan Pinjaman Daerah,41710643283.0,0.0,0.0
Sumatera Utara,02,2023,4,April,32,Penerimaan Kembali Pemberian Pinjaman Daerah,1400000000.0,65705391.0,4.69
Sumatera Utara,02,2023,4,April,33,Pengeluaran Pembiayaan Daerah,267561765805.0,34481171713.0,12.89
Sumatera Utara,02,2023,4,April,34,Penyertaan Modal Daerah,165890750565.0,13999860000.0,8.44
Sumatera Utara,02,2023,4,April,35,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,98358423840.0,19481311713.0,19.81
Sumatera Utara,02,2023,4,April,36,Pemberian Pinjaman Daerah,1000000000.0,1000000000.0,100.0
Sumatera Utara,02,2023,4,April,37,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,2312591400.0,0.0,0.0
Sumatera Utara,02,2023,5,Mei,1,Pendapatan Daerah,61105354772185.0,16146541159600.0,26.42
Sumatera Utara,02,2023,5,Mei,2,PAD,16165041109374.0,4100543125112.9,25.37
Sumatera Utara,02,2023,5,Mei,3,Pajak Daerah,12883310054009.0,3031567477624.8,23.53
Sumatera Utara,02,2023,5,Mei,4,Retribusi Daerah,706571711347.0,87612365932.88,12.4
Sumatera Utara,02,2023,5,Mei,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,712889250364.0,581204671168.0,81.53
Sumatera Utara,02,2023,5,Mei,6,Lain-Lain PAD yang Sah,1862270093654.0,400158610387.3,21.49
Sumatera Utara,02,2023,5,Mei,7,TKDD,41293751175820.0,11000919690552.0,26.64
Sumatera Utara,02,2023,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,11000919690552.0,26.64
Sumatera Utara,02,2023,5,Mei,9,Pendapatan Lainnya,3646562486991.2,1045078343934.9,28.66
Sumatera Utara,02,2023,5,Mei,10,Pendapatan Hibah,193940776682.0,6863594554.32,3.54
Sumatera Utara,02,2023,5,Mei,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,537116210245.0,73904978738.57,13.76
Sumatera Utara,02,2023,5,Mei,12,Pendapatan Transfer Antar Daerah,2915505500064.2,964309770642.0,33.08
Sumatera Utara,02,2023,5,Mei,13,Belanja Daerah,64005510298886.0,11952339864188.0,18.67
Sumatera Utara,02,2023,5,Mei,14,Belanja Pegawai,22359293137225.0,5880191257716.6,26.3
Sumatera Utara,02,2023,5,Mei,15,Belanja Pegawai,22359293137225.0,5880191257716.6,26.3
Sumatera Utara,02,2023,5,Mei,16,Belanja Barang dan Jasa,16101429369457.0,2634696736555.0,16.36
Sumatera Utara,02,2023,5,Mei,17,Belanja Barang dan Jasa,16101429369457.0,2634696736555.0,16.36
Sumatera Utara,02,2023,5,Mei,18,Belanja Modal,11987672019419.0,672538624495.85,5.61
Sumatera Utara,02,2023,5,Mei,19,Belanja Modal,11987672019419.0,672538624495.85,5.61
Sumatera Utara,02,2023,5,Mei,20,Belanja Lainnya,13557115772785.0,2764913245421.0,20.39
Sumatera Utara,02,2023,5,Mei,21,Belanja Bagi Hasil,2873089860847.0,985660999274.0,34.31
Sumatera Utara,02,2023,5,Mei,22,Belanja Bantuan Keuangan,6683087417910.0,1009805264699.0,15.11
Sumatera Utara,02,2023,5,Mei,23,Belanja Bunga,75422206842.0,23740180814.0,31.48
Sumatera Utara,02,2023,5,Mei,24,Belanja Subsidi,2687500000.0,240950000.0,8.97
Sumatera Utara,02,2023,5,Mei,25,Belanja Hibah,3218749116079.0,657806596367.0,20.44
Sumatera Utara,02,2023,5,Mei,26,Belanja Bantuan Sosial,186745586010.0,23136841600.0,12.39
Sumatera Utara,02,2023,5,Mei,27,Belanja Tidak Terduga,517334085097.0,64522412667.0,12.47
Sumatera Utara,02,2023,5,Mei,28,Pembiayaan Daerah,2900155526701.0,2858675369388.0,98.57
Sumatera Utara,02,2023,5,Mei,29,Penerimaan Pembiayaan Daerah,3167717292506.0,2893156541101.0,91.33
Sumatera Utara,02,2023,5,Mei,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,3124606649223.0,2893090835710.0,92.59
Sumatera Utara,02,2023,5,Mei,31,Penerimaan Pinjaman Daerah,41710643283.0,0.0,0.0
Sumatera Utara,02,2023,5,Mei,32,Penerimaan Kembali Pemberian Pinjaman Daerah,1400000000.0,65705391.0,4.69
Sumatera Utara,02,2023,5,Mei,33,Pengeluaran Pembiayaan Daerah,267561765805.0,34481171713.0,12.89
Sumatera Utara,02,2023,5,Mei,34,Penyertaan Modal Daerah,165890750565.0,13999860000.0,8.44
Sumatera Utara,02,2023,5,Mei,35,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,98358423840.0,19481311713.0,19.81
Sumatera Utara,02,2023,5,Mei,36,Pemberian Pinjaman Daerah,1000000000.0,1000000000.0,100.0
Sumatera Utara,02,2023,5,Mei,37,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,2312591400.0,0.0,0.0
Sumatera Utara,02,2023,6,Juni,1,Pendapatan Daerah,61105354772185.0,21902914866899.0,35.84
Sumatera Utara,02,2023,6,Juni,2,PAD,16165041109374.0,5083578523006.2,31.45
Sumatera Utara,02,2023,6,Juni,3,Pajak Daerah,12883310054009.0,3882181104253.1,30.13
Sumatera Utara,02,2023,6,Juni,4,Retribusi Daerah,706571711347.0,112949824437.07,15.99
Sumatera Utara,02,2023,6,Juni,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,712889250364.0,581914671168.0,81.63
Sumatera Utara,02,2023,6,Juni,6,Lain-Lain PAD yang Sah,1862270093654.0,506532923147.98,27.2
Sumatera Utara,02,2023,6,Juni,7,TKDD,41293751175820.0,15357527472936.0,37.19
Sumatera Utara,02,2023,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,15357527472936.0,37.19
Sumatera Utara,02,2023,6,Juni,9,Pendapatan Lainnya,3646562486991.2,1461808870956.9,40.09
Sumatera Utara,02,2023,6,Juni,10,Pendapatan Hibah,193940776682.0,13312460147.32,6.86
Sumatera Utara,02,2023,6,Juni,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,537116210245.0,128986654415.57,24.01
Sumatera Utara,02,2023,6,Juni,12,Pendapatan Transfer Antar Daerah,2915505500064.2,1319509756394.0,45.26
Sumatera Utara,02,2023,6,Juni,13,Belanja Daerah,64005510298886.0,17976432927012.0,28.09
Sumatera Utara,02,2023,6,Juni,14,Belanja Pegawai,22359293137225.0,8085804730252.1,36.16
Sumatera Utara,02,2023,6,Juni,15,Belanja Pegawai,22359293137225.0,8085804730252.1,36.16
Sumatera Utara,02,2023,6,Juni,16,Belanja Barang dan Jasa,16101429369457.0,4125240883950.4,25.62
Sumatera Utara,02,2023,6,Juni,17,Belanja Barang dan Jasa,16101429369457.0,4125240883950.4,25.62
Sumatera Utara,02,2023,6,Juni,18,Belanja Modal,11987672019419.0,1256206068270.2,10.48
Sumatera Utara,02,2023,6,Juni,19,Belanja Modal,11987672019419.0,1256206068270.2,10.48
Sumatera Utara,02,2023,6,Juni,20,Belanja Lainnya,13557115772785.0,4509181244539.0,33.26
Sumatera Utara,02,2023,6,Juni,21,Belanja Bagi Hasil,2873089860847.0,1395588418233.0,48.57
Sumatera Utara,02,2023,6,Juni,22,Belanja Bantuan Keuangan,6683087417910.0,2047726342317.0,30.64
Sumatera Utara,02,2023,6,Juni,23,Belanja Bunga,75422206842.0,29374039632.0,38.95
Sumatera Utara,02,2023,6,Juni,24,Belanja Subsidi,2687500000.0,240950000.0,8.97
Sumatera Utara,02,2023,6,Juni,25,Belanja Hibah,3218749116079.0,932319773173.0,28.97
Sumatera Utara,02,2023,6,Juni,26,Belanja Bantuan Sosial,186745586010.0,31442866197.0,16.84
Sumatera Utara,02,2023,6,Juni,27,Belanja Tidak Terduga,517334085097.0,72488854987.0,14.01
Sumatera Utara,02,2023,6,Juni,28,Pembiayaan Daerah,2900155526701.0,3498117716099.9,120.62
Sumatera Utara,02,2023,6,Juni,29,Penerimaan Pembiayaan Daerah,3167717292506.0,3547850025711.9,112.0
Sumatera Utara,02,2023,6,Juni,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,3124606649223.0,3547713162656.1,113.54
Sumatera Utara,02,2023,6,Juni,31,Penerimaan Pinjaman Daerah,41710643283.0,0.0,0.0
Sumatera Utara,02,2023,6,Juni,32,Penerimaan Kembali Pemberian Pinjaman Daerah,1400000000.0,136863055.82,9.78
Sumatera Utara,02,2023,6,Juni,33,Pengeluaran Pembiayaan Daerah,267561765805.0,49732309612.0,18.59
Sumatera Utara,02,2023,6,Juni,34,Penyertaan Modal Daerah,165890750565.0,21999860000.0,13.26
Sumatera Utara,02,2023,6,Juni,35,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,98358423840.0,26732449612.0,27.18
Sumatera Utara,02,2023,6,Juni,36,Pemberian Pinjaman Daerah,1000000000.0,1000000000.0,100.0
Sumatera Utara,02,2023,6,Juni,37,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,2312591400.0,0.0,0.0
Sumatera Utara,02,2023,7,Juli,1,Pendapatan Daerah,61105354772185.0,27032441848399.0,44.24
Sumatera Utara,02,2023,7,Juli,2,PAD,16165041109374.0,6376535605791.4,39.45
Sumatera Utara,02,2023,7,Juli,3,Pajak Daerah,12883310054009.0,5000458640107.3,38.81
Sumatera Utara,02,2023,7,Juli,4,Retribusi Daerah,706571711347.0,145111574571.57,20.54
Sumatera Utara,02,2023,7,Juli,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,712889250364.0,584012892080.0,81.92
Sumatera Utara,02,2023,7,Juli,6,Lain-Lain PAD yang Sah,1862270093654.0,646952499032.51,34.74
Sumatera Utara,02,2023,7,Juli,7,TKDD,41293751175820.0,18959111693318.0,45.91
Sumatera Utara,02,2023,7,Juli,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,18959111693318.0,45.91
Sumatera Utara,02,2023,7,Juli,9,Pendapatan Lainnya,3646562486991.2,1696794549289.1,46.53
Sumatera Utara,02,2023,7,Juli,10,Pendapatan Hibah,193940776682.0,18363342823.32,9.47
Sumatera Utara,02,2023,7,Juli,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,537116210245.0,146563446992.77,27.29
Sumatera Utara,02,2023,7,Juli,12,Pendapatan Transfer Antar Daerah,2915505500064.2,1531867759473.0,52.54
Sumatera Utara,02,2023,7,Juli,13,Belanja Daerah,64005510298886.0,23110642348521.0,36.11
Sumatera Utara,02,2023,7,Juli,14,Belanja Pegawai,22359293137225.0,10081964757751.0,45.09
Sumatera Utara,02,2023,7,Juli,15,Belanja Pegawai,22359293137225.0,10081964757751.0,45.09
Sumatera Utara,02,2023,7,Juli,16,Belanja Barang dan Jasa,16101429369457.0,5348756941442.7,33.22
Sumatera Utara,02,2023,7,Juli,17,Belanja Barang dan Jasa,16101429369457.0,5348756941442.7,33.22
Sumatera Utara,02,2023,7,Juli,18,Belanja Modal,11987672019419.0,2096833193132.6,17.49
Sumatera Utara,02,2023,7,Juli,19,Belanja Modal,11987672019419.0,2096833193132.6,17.49
Sumatera Utara,02,2023,7,Juli,20,Belanja Lainnya,13557115772785.0,5583087456195.0,41.18
Sumatera Utara,02,2023,7,Juli,21,Belanja Bagi Hasil,2873089860847.0,1580628354040.0,55.01
Sumatera Utara,02,2023,7,Juli,22,Belanja Bantuan Keuangan,6683087417910.0,2507501774809.0,37.52
Sumatera Utara,02,2023,7,Juli,23,Belanja Bunga,75422206842.0,34968575723.0,46.36
Sumatera Utara,02,2023,7,Juli,24,Belanja Subsidi,2687500000.0,240950000.0,8.97
Sumatera Utara,02,2023,7,Juli,25,Belanja Hibah,3218749116079.0,1325644308930.0,41.19
Sumatera Utara,02,2023,7,Juli,26,Belanja Bantuan Sosial,186745586010.0,46257940207.0,24.77
Sumatera Utara,02,2023,7,Juli,27,Belanja Tidak Terduga,517334085097.0,87845552486.0,16.98
Sumatera Utara,02,2023,7,Juli,28,Pembiayaan Daerah,2900155526701.0,3489366578200.9,120.32
Sumatera Utara,02,2023,7,Juli,29,Penerimaan Pembiayaan Daerah,3167717292506.0,3547850025711.9,112.0
Sumatera Utara,02,2023,7,Juli,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,3124606649223.0,3547713162656.1,113.54
Sumatera Utara,02,2023,7,Juli,31,Penerimaan Pinjaman Daerah,41710643283.0,0.0,0.0
